movie_id,片名,年份,导演,制片国家/地区,语言,豆瓣评分,评价人数,score,hits,verdict,benchmark,来源URL
3093331,出土奇兵,1990,秦煌,中国香港,汉语普通话 / 粤语,5.0,535,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3093331/
1300082,古今大战秦俑情,1990,程小东,中国香港 / 中国大陆,汉语普通话 / 粤语,7.0,44176,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1300082/
2993343,江湖奇兵,1990,张彻,中国香港 / 中国大陆,汉语普通话 / 粤语,6.9,495,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2993343/
3033762,九天玄女,1991,黎俊杰,中国大陆 / 中国香港,汉语普通话 / 粤语,6.1,305,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3033762/
2298840,千人斩,1991,丁善玺,中国台湾 / 中国香港,汉语普通话 / 粤语,6.3,2790,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2298840/
3264599,杀入地狱,1991,狄威,中国台湾 / 中国香港,汉语普通话 / 粤语,6.3,139,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3264599/
2043796,联手警探,1991,郭宝昌,中国大陆 / 中国香港,汉语普通话 / 粤语,6.6,274,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2043796/
1986026,赌豪,1991,沈大威,中国香港,汉语普通话 / 粤语,4.8,397,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1986026/
11226063,赌魂,1992,程刚,中国香港,汉语普通话 / 粤语,5.8,110,-2,E2+N1,exclude,0,https://movie.douban.com/subject/11226063/
2368619,黄飞鸿系列之一代宗师,1992,李钊,中国香港,汉语普通话 / 粤语,5.8,685,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2368619/
1302582,一代枭雄之三支旗,1993,黄泰来,中国香港,汉语普通话 / 粤语,6.4,1741,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1302582/
1461031,七侠五义之五鼠闹东京,1993,陈木川,中国香港,汉语普通话 / 粤语,6.2,2916,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1461031/
23594235,欲海花,1993,叶庆辉,中国香港,汉语普通话 / 粤语,4.6,122,-2,E2+N1,exclude,0,https://movie.douban.com/subject/23594235/
3057356,湘西尸王,1993,袁祥仁,中国香港,汉语普通话 / 粤语,5.1,223,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3057356/
1307739,国产凌凌漆,1994,李力持 / 周星驰,中国香港,汉语普通话 / 粤语,8.4,349326,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307739/
4862570,新报仇,1994,庄胤建,中国大陆 / 中国香港,汉语普通话 / 粤语,6.0,153,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4862570/
1401962,刀,1995,徐克,中国香港 / 中国大陆,汉语普通话 / 粤语,8.1,37028,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1401962/
3425510,喋血柔情,1995,高飞 / 张弛,中国台湾 / 中国香港 / 菲律宾,汉语普通话 / 粤语,5.5,136,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3425510/
1308162,女人，四十,1995,许鞍华,中国香港,汉语普通话 / 粤语,8.9,39646,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1308162/
5686277,小鬼奇兵,1995,蓝海瀚,中国香港,汉语普通话 / 粤语,6.7,110,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5686277/
1432773,人约黄昏,1996,陈逸飞,中国大陆 / 中国香港,汉语普通话 / 粤语,7.2,1443,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1432773/
3047748,凤舞九天,1996,陈木川,中国香港,汉语普通话 / 粤语,6.5,304,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3047748/
3005789,新喋血双雄,1996,霍耀良,中国香港,汉语普通话 / 粤语,5.6,310,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3005789/
4808545,暴劫倾情,1996,梁本熙,中国香港,汉语普通话 / 粤语,6.3,1718,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4808545/
1582251,重庆爱情感觉,1996,朱延平,中国台湾 / 中国香港,汉语普通话 / 粤语,6.4,823,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1582251/
1293110,铁马骝II之街头杀手,1996,井岗 / 赵鹭江,中国香港 / 中国大陆,汉语普通话 / 粤语,5.7,2123,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1293110/
1419904,龙在少林,1996,朱延平,中国香港 / 中国台湾,汉语普通话 / 粤语,6.9,19218,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1419904/
1482363,火烧岛之横行霸道,1997,朱延平,中国台湾 / 中国香港,汉语普通话 / 粤语,6.6,1193,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1482363/
3211018,超级无敌追女仔II之狗仔雄心,1997,曹建南,中国香港,汉语普通话 / 粤语,5.4,701,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3211018/
1305955,猎豹行动,1998,徐宝华 / Ishii Hisatoshi,中国香港,汉语普通话 / 粤语,4.6,209,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1305955/
1304732,天上人间,1999,余力为,中国香港,汉语普通话 / 粤语,6.2,1811,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1304732/
1308384,爱情梦幻号,1999,邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,5.8,13432,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1308384/
3210954,监狱风云之少年犯,1999,郑伟文,中国香港,汉语普通话 / 粤语,5.7,845,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3210954/
3155686,自杀前14天,1999,黄家辉,中国香港,汉语普通话 / 粤语,6.0,478,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3155686/
1307868,决战紫禁之巅,2000,刘伟强,中国大陆 / 中国香港,汉语普通话 / 粤语,5.9,49309,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307868/
3732138,冷战,2000,梁家仁,中国香港,汉语普通话 / 粤语,4.8,128,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3732138/
1307906,孤男寡女,2000,杜琪峰 / 韦家辉,中国香港,汉语普通话 / 粤语,6.9,48242,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307906/
1307681,榴莲飘飘,2000,陈果,中国大陆 / 中国香港 / 法国,汉语普通话 / 粤语,7.7,33081,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307681/
2139764,烟飞烟灭,2000,张国荣,中国香港,汉语普通话 / 粤语,8.3,9843,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2139764/
1308385,野兽童党,2000,刘孝伟,中国香港,汉语普通话 / 粤语,5.0,169,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1308385/
1308338,蜀山传,2001,徐克,中国大陆 / 中国香港,汉语普通话 / 粤语,6.8,76024,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1308338/
1301968,变脸迷情,2002,钟少雄,中国香港,汉语普通话 / 粤语,5.7,2040,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1301968/
3892489,少年赌圣,2002,李炳光,中国香港,汉语普通话 / 粤语,3.7,354,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3892489/
4018185,绝密档案：迷失世界,2002,何志恒,中国香港,汉语普通话 / 粤语,5.8,102,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4018185/
1308748,地下铁,2003,马伟豪,中国大陆 / 中国香港 / 中国台湾,汉语普通话 / 粤语,6.4,39419,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1308748/
2990254,天使死神,2003,梁鸿华,中国香港,汉语普通话 / 粤语,5.2,115,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2990254/
1302769,失忆界女王,2003,马楚成,中国大陆 / 中国香港,汉语普通话 / 粤语,6.2,28648,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1302769/
1307694,无间道3：终极无间,2003,刘伟强 / 麦兆辉,中国大陆 / 中国香港,汉语普通话 / 粤语,8.1,290670,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307694/
1305926,炮制女朋友,2003,叶伟民,中国大陆 / 中国香港,汉语普通话 / 粤语,4.6,21256,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1305926/
3798935,爱在阳光下,2003,刘德华,中国香港,汉语普通话 / 粤语,8.1,2922,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3798935/
1310174,20 30 40,2004,张艾嘉,中国香港 / 中国台湾 / 日本,汉语普通话 / 粤语,7.3,56213,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1310174/
1307781,大城小事,2004,叶伟信,中国大陆 / 中国香港,汉语普通话 / 粤语,6.3,29099,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1307781/
1418919,饺子,2004,陈果,中国香港,汉语普通话 / 粤语,6.7,45544,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1418919/
1309018,做头,2005,江澄,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,15835,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1309018/
1433232,再说一次我爱你,2005,余伟国 / 李公乐,中国大陆 / 中国香港,汉语普通话 / 粤语,6.2,24496,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1433232/
1419581,千杯不醉,2005,尔冬升,中国大陆 / 中国香港,汉语普通话 / 粤语,6.3,36236,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1419581/
1458862,妃子笑,2005,郑伟文,中国大陆 / 中国香港,汉语普通话 / 粤语,5.4,8760,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1458862/
24704087,新倾国倾城,2005,曼克顿,中国香港,汉语普通话 / 粤语,3.7,184,-2,E2+N1,exclude,0,https://movie.douban.com/subject/24704087/
1309220,黑社会,2005,杜琪峰,中国香港,汉语普通话 / 粤语,8.3,150984,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1309220/
1765848,天生一对,2006,罗永昌,中国大陆 / 中国香港,汉语普通话 / 粤语,6.1,14665,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1765848/
1859036,宝贝计划,2006,陈木胜,中国香港 / 中国大陆,汉语普通话 / 粤语,7.4,381089,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1859036/
1484760,黑社会2：以和为贵,2006,杜琪峰,中国香港,汉语普通话 / 粤语,8.1,116220,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1484760/
2068109,功夫无敌,2007,叶永健,中国香港,汉语普通话 / 粤语,3.3,1181,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2068109/
2334073,安娜与安娜,2007,林爱华,中国香港 / 新加坡 / 中国,汉语普通话 / 粤语,5.9,4981,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2334073/
1917577,明明,2007,区雪儿,中国大陆 / 中国香港,汉语普通话 / 粤语,4.9,22546,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1917577/
2080133,男儿本色,2007,陈木胜,中国大陆 / 中国香港,汉语普通话 / 粤语,7.0,76999,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2080133/
2080130,老港正传,2007,赵良骏,中国大陆 / 中国香港,汉语普通话 / 粤语,7.1,15191,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2080130/
1866131,铁三角,2007,徐克 / 林岭东 / 杜琪峰,中国大陆 / 中国香港,汉语普通话 / 粤语,6.4,24559,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1866131/
3074307,一半海水一半火焰,2008,刘奋斗,中国香港,汉语普通话 / 粤语,6.6,38707,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3074307/
3166599,亲爱的,2008,叶念琛,中国香港,汉语普通话 / 粤语,6.4,4281,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3166599/
2279586,回家的路,2008,方刚亮,中国大陆 / 中国香港,汉语普通话 / 粤语,5.2,2366,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2279586/
1950525,大灌篮,2008,朱延平,中国大陆 / 中国香港 / 中国台湾,汉语普通话 / 粤语,5.5,134569,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1950525/
2277015,欣月童话,2008,林伟伦,中国香港,汉语普通话 / 粤语,6.5,338,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2277015/
3047989,风云决,2008,林超贤,中国 / 中国香港,汉语普通话 / 粤语,6.9,16272,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3047989/
3197788,完美生活,2009,唐晓白,中国 / 中国香港,汉语普通话 / 粤语,6.5,219,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3197788/
3304014,追影,2009,吴镇宇 / 麦子善,中国 / 中国香港,汉语普通话 / 粤语,4.4,23502,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3304014/
2277018,麦兜响当当,2009,谢立文,中国大陆 / 中国香港,汉语普通话 / 粤语,7.5,100185,-2,E2+N1,exclude,0,https://movie.douban.com/subject/2277018/
3574559,一路有你,2010,赵崇基,中国香港 / 中国,汉语普通话 / 粤语,6.0,14448,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3574559/
4849923,何日君再来,2010,,中国香港 / 中国台湾,汉语普通话 / 粤语,8.9,193,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4849923/
4173583,唐伯虎点秋香2之四大才子,2010,李力持,中国大陆 / 中国香港,汉语普通话 / 粤语,4.0,31328,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4173583/
3329192,未来警察,2010,王晶,中国香港 / 中国台湾,汉语普通话 / 粤语,4.0,48843,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3329192/
4915135,李小龙我的兄弟,2010,文隽 / 叶伟民,中国大陆 / 中国香港,汉语普通话 / 粤语,6.3,7966,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4915135/
3412830,狄仁杰之通天帝国,2010,徐克,中国大陆 / 中国香港,汉语普通话 / 粤语,6.6,251069,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3412830/
4307000,财神到,2010,阮世生,中国大陆 / 中国香港,汉语普通话 / 粤语,5.6,9605,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4307000/
3928370,越光宝盒,2010,刘镇伟,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,151591,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3928370/
3754946,锦衣卫,2010,李仁港,中国大陆 / 中国香港 / 新加坡,汉语普通话 / 粤语,6.0,133374,-2,E2+N1,exclude,0,https://movie.douban.com/subject/3754946/
4735944,龙凤店,2010,钟澍佳,中国香港 / 中国大陆,汉语普通话 / 粤语,5.0,45643,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4735944/
4728584,不再让你孤单,2011,刘伟强,中国香港 / 中国大陆,汉语普通话 / 粤语,7.0,103675,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4728584/
4821046,关云长,2011,麦兆辉 / 庄文强,中国大陆 / 中国香港,汉语普通话 / 粤语,5.0,85118,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4821046/
4913200,大魔术师,2011,尔冬升,中国大陆 / 中国香港,汉语普通话 / 粤语,6.5,156676,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4913200/
6717575,开心魔法,2011,叶伟信,中国大陆 / 中国香港,汉语普通话 / 粤语,4.4,14920,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6717575/
5975197,无价之宝,2011,姜国民,中国大陆 / 中国香港,汉语普通话 / 粤语,3.7,11340,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5975197/
4824982,杨门女将之军令如山,2011,陈勋奇,中国大陆 / 中国香港,汉语普通话 / 粤语,3.5,22765,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4824982/
5413824,猛男滚死队,2011,王晶,中国香港,汉语普通话 / 粤语,4.4,4553,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5413824/
5924360,竞雄女侠秋瑾,2011,邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,6.4,3503,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5924360/
6773695,笑咏春,2011,蔡力,中国香港,汉语普通话 / 粤语,2.4,705,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6773695/
6013875,算吧啦，老豆！,2011,刘建平 / 许树宁,中国香港,汉语普通话 / 粤语,5.2,865,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6013875/
6080748,紫宅,2011,潘恒生,中国大陆 / 中国香港,汉语普通话 / 粤语,3.4,5888,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6080748/
6013880,蔡李佛,2011,黄明升 / 罗惠德,中国大陆 / 中国香港,汉语普通话 / 粤语,3.7,3668,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6013880/
4892342,蔡李佛拳,2011,程东,中国大陆 / 中国香港,汉语普通话 / 粤语,3.5,2965,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4892342/
4707596,财神客栈,2011,王晶,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,45978,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4707596/
5294324,隐婚男女,2011,叶念琛,中国大陆 / 中国香港 / 日本,汉语普通话 / 粤语,5.6,48973,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5294324/
5908477,鸿门宴传奇,2011,李仁港,中国大陆 / 中国香港,汉语普通话 / 粤语,6.3,98195,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5908477/
6068517,华丽之后,2012,麦曦茵,中国香港,汉语普通话 / 粤语,5.8,6093,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6068517/
6041191,听风者,2012,麦兆辉 / 庄文强,中国大陆 / 中国香港,汉语普通话 / 粤语,6.9,191347,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6041191/
6124012,四大名捕,2012,陈嘉上 / 秦小珍,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,108915,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6124012/
10540066,大上海,2012,王晶,中国大陆 / 中国香港,汉语普通话 / 粤语,6.7,82241,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10540066/
6778650,嫁个100分男人,2012,王晶,中国大陆 / 中国香港,汉语普通话 / 粤语,4.0,10547,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6778650/
20429432,我的狗狗我的爱,2012,陈丽英,中国香港 / 中国大陆,汉语普通话 / 粤语,5.7,459,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20429432/
1292287,新龙门客栈,2012,李惠民,中国香港 / 中国大陆,汉语普通话 / 粤语,8.6,384408,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1292287/
6221409,河东狮吼2,2012,马伟豪,中国大陆 / 中国香港,汉语普通话 / 粤语,3.4,30343,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6221409/
10586620,浮城大亨,2012,严浩,中国大陆 / 中国香港,汉语普通话 / 粤语,7.4,22488,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10586620/
5446249,热爱岛,2012,甘国亮,中国大陆 / 中国香港,汉语普通话 / 粤语,3.5,2448,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5446249/
10606939,男人如衣服,2012,谷德昭,中国香港 / 中国大陆,汉语普通话 / 粤语,5.0,9203,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10606939/
6710796,神马都是浮云,2012,陶盟喜,中国大陆 / 中国香港,汉语普通话 / 粤语,3.4,898,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6710796/
10828426,绝色武器,2012,麦子善,中国香港,汉语普通话 / 粤语,4.1,6946,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10828426/
5319819,车手,2012,郑保瑞,中国大陆 / 中国香港,汉语普通话 / 粤语,6.1,29016,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5319819/
5977836,逆战,2012,林超贤,中国香港 / 中国大陆,汉语普通话 / 粤语,6.4,78816,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5977836/
10508879,青魇,2012,邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,6.1,12669,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10508879/
10772258,麦兜·当当伴我心,2012,谢立文,中国大陆 / 中国香港,汉语普通话 / 粤语,8.5,102606,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10772258/
22555690,冲锋战警,2013,罗守耀,中国香港 / 中国大陆,汉语普通话 / 粤语,4.2,4328,-2,E2+N1,exclude,0,https://movie.douban.com/subject/22555690/
10794042,叶问：终极一战,2013,邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,6.2,24361,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10794042/
10617168,同谋,2013,彭顺,中国香港 / 中国大陆,汉语普通话 / 粤语,5.0,18497,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10617168/
10600271,圣诞玫瑰,2013,杨采妮,中国大陆 / 中国香港,汉语普通话 / 粤语,6.1,34687,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10600271/
10736586,在一起,2013,霍耀良,中国香港 / 中国大陆,汉语普通话 / 粤语,3.7,25845,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10736586/
5996799,忠烈杨家将,2013,于仁泰,中国大陆 / 中国香港,汉语普通话 / 粤语,6.2,31523,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5996799/
10604087,控制,2013,毕国智,中国香港 / 中国大陆,汉语普通话 / 粤语,5.8,24726,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10604087/
11604102,暗恋99天,2013,火火,中国香港,汉语普通话 / 粤语,5.7,9633,-2,E2+N1,exclude,0,https://movie.douban.com/subject/11604102/
10344754,毒战,2013,杜琪峰,中国大陆 / 中国香港,汉语普通话 / 粤语,7.5,198800,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10344754/
21248460,王牌情敌,2013,钟澍佳,中国香港,汉语普通话 / 粤语,5.6,6655,-2,E2+N1,exclude,0,https://movie.douban.com/subject/21248460/
20472857,百星酒店,2013,谷德昭,中国大陆 / 中国香港,汉语普通话 / 粤语,5.7,21351,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20472857/
6984061,笑功震武林,2013,王晶 / 姜国民,中国大陆 / 中国香港,汉语普通话 / 粤语,4.7,18870,-2,E2+N1,exclude,0,https://movie.douban.com/subject/6984061/
5308265,西游降魔篇,2013,周星驰 / 郭子健,中国大陆 / 中国香港,汉语普通话 / 粤语,7.2,566154,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5308265/
20254219,超级经纪人,2013,冯志强,中国香港 / 中国大陆,汉语普通话 / 粤语,4.8,12285,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20254219/
10763157,逃出生天,2013,彭发 / 彭顺,中国香港 / 中国大陆,汉语普通话 / 粤语,6.7,45040,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10763157/
20388198,风暴,2013,袁锦麟,中国香港 / 中国大陆,汉语普通话 / 粤语,6.5,103502,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20388198/
24695277,一个人的武林,2014,陈德森,中国大陆 / 中国香港,汉语普通话 / 粤语,6.6,82368,-2,E2+N1,exclude,0,https://movie.douban.com/subject/24695277/
25824852,不再说分手,2014,郑丹瑞,中国香港 / 中国大陆,汉语普通话 / 粤语,5.8,5552,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25824852/
25831326,临时同居,2014,卓韵芝,中国香港 / 中国大陆,汉语普通话 / 粤语,5.1,35623,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25831326/
24736526,人间·小团圆,2014,彭浩翔,中国香港 / 中国大陆,汉语普通话 / 粤语,5.5,65162,-2,E2+N1,exclude,0,https://movie.douban.com/subject/24736526/
25728590,六福喜事,2014,谷德昭,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,35310,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25728590/
21359619,单身男女2,2014,杜琪峰,中国香港 / 中国大陆,汉语普通话 / 粤语,5.5,100173,-2,E2+N1,exclude,0,https://movie.douban.com/subject/21359619/
25792690,反贪风暴,2014,林德禄,中国香港 / 中国大陆,汉语普通话 / 粤语,6.1,65516,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25792690/
10604893,四大名捕大结局,2014,陈嘉上 / 秦小珍,中国大陆 / 中国香港,汉语普通话 / 粤语,5.1,54839,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10604893/
4913222,大话天仙,2014,刘镇伟,中国大陆 / 中国香港,汉语普通话 / 粤语,3.4,30716,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4913222/
25815841,林中小屋,2014,邓特希,中国大陆 / 中国香港,汉语普通话 / 粤语,2.8,2224,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25815841/
25810920,潜龙风云,2014,李保樟,中国香港 / 中国大陆,汉语普通话 / 粤语,5.5,6564,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25810920/
25824741,男人不可以穷,2014,钟澍佳,中国香港 / 中国大陆,汉语普通话 / 粤语,6.0,28498,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25824741/
10807916,白发魔女传之明月天国,2014,张之亮,中国大陆 / 中国香港,汉语普通话 / 粤语,3.8,75610,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10807916/
22300822,百变爱人,2014,叶念琛,中国香港 / 中国大陆,汉语普通话 / 粤语,4.5,4525,-2,E2+N1,exclude,0,https://movie.douban.com/subject/22300822/
25713336,盗马记,2014,李志毅,中国大陆 / 中国香港,汉语普通话 / 粤语,5.0,17109,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25713336/
10726941,窃听风云3,2014,麦兆辉 / 庄文强,中国香港 / 中国大陆,汉语普通话 / 粤语,6.4,151490,-2,E2+N1,exclude,0,https://movie.douban.com/subject/10726941/
25962681,精武青春,2014,邱礼涛,中国香港 / 中国大陆,汉语普通话 / 粤语,3.6,795,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25962681/
25758705,缘来是游戏,2014,陈勋奇,中国大陆 / 中国香港,汉语普通话 / 粤语,3.9,1186,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25758705/
5317291,西游记之大闹天宫,2014,郑保瑞,中国大陆 / 中国香港,汉语普通话 / 粤语,4.4,133351,-2,E2+N1,exclude,0,https://movie.douban.com/subject/5317291/
25728734,非狐外传,2014,钱升玮,中国大陆 / 中国香港,汉语普通话 / 粤语,3.3,9511,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25728734/
20515977,魔警,2014,林超贤,中国香港 / 中国大陆,汉语普通话 / 粤语,6.0,59187,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20515977/
25884416,麦兜·我和我妈妈,2014,谢立文 / 李俊民,中国香港 / 中国大陆,汉语普通话 / 粤语,8.5,66992,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25884416/
25444447,黄飞鸿之英雄有梦,2014,周显扬,中国大陆 / 中国香港 / 英国,汉语普通话 / 粤语,5.6,74568,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25444447/
26331947,他们在岛屿写作：我城,2015,陈果,中国香港,汉语普通话 / 粤语,8.5,763,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26331947/
25824853,全力扣杀,2015,郭子健 / 黄智亨,中国香港 / 中国大陆,汉语普通话 / 粤语,4.8,2598,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25824853/
7003416,冲上云霄 衝上雲霄,2015,叶伟信 / 邹凯光,中国香港 / 中国大陆,汉语普通话 / 粤语,4.5,48643,-2,E2+N1,exclude,0,https://movie.douban.com/subject/7003416/
25975323,十月初五的月光,2015,叶念琛,中国大陆 / 中国香港,汉语普通话 / 粤语,5.5,17130,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25975323/
25745786,午夜43路,2015,杜玉贞,中国香港,汉语普通话 / 粤语,4.7,2494,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25745786/
